id,length,diameter,height,whole,shucked,viscera,shell,rings
3738,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9
3739,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9
3740,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9
3741,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235,11
3742,0.67,0.525,0.195,1.37,0.6065,0.2955,0.40700000000000003,12
3743,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525,13
3744,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12
3745,0.275,0.205,0.065,0.10099999999999999,0.040999999999999995,0.021,0.034,5
3746,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5
3747,0.36,0.265,0.085,0.1865,0.0675,0.037000000000000005,0.0615,7
3748,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6
3749,0.4,0.315,0.1,0.3225,0.14300000000000002,0.0735,0.091,6
3750,0.43,0.33,0.095,0.32,0.11800000000000001,0.065,0.12300000000000001,7
3751,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8
3752,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7
3753,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8
3754,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8
3755,0.485,0.37,0.14,0.5065,0.2425,0.08800000000000001,0.1465,8
3756,0.51,0.395,0.105,0.5525,0.23399999999999999,0.127,0.165,8
3757,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9
3758,0.52,0.41,0.14,0.6990000000000001,0.3395,0.129,0.1945,10
3759,0.525,0.4,0.14,0.6055,0.2605,0.10800000000000001,0.21,9
3760,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9
3761,0.53,0.425,0.13,0.7020000000000001,0.2975,0.1395,0.22,9
3762,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10
3763,0.53,0.395,0.115,0.475,0.2025,0.10099999999999999,0.14800000000000002,8
3764,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,11
3765,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10
3766,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9
3767,0.555,0.44,0.14,0.846,0.34600000000000003,0.1715,0.2735,10
3768,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10
3769,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9
3770,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9
3771,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9
3772,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10
3773,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,9
3774,0.575,0.46,0.15,0.927,0.33299999999999996,0.207,0.2985,9
3775,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9
3776,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8
3777,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13
3778,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9
3779,0.59,0.45,0.125,0.86,0.43700000000000006,0.1515,0.245,9
3780,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,10
3781,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10
3782,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10
3783,0.62,0.5,0.175,1.107,0.4895,0.24,0.34299999999999997,11
3784,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12
3785,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11
3786,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9
3787,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10
3788,0.63,0.49,0.16,1.09,0.40700000000000003,0.22399999999999998,0.354,12
3789,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8
3790,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10
3791,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10
3792,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11
3793,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13
3794,0.665,0.525,0.18,1.5785,0.6779999999999999,0.22899999999999998,0.456,14
3795,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10
3796,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12
3797,0.675,0.54,0.21,1.5930000000000002,0.6859999999999999,0.318,0.45,11
3798,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13
3799,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10
3800,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11
3801,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12
3802,0.205,0.155,0.045,0.0495,0.0235,0.011000000000000001,0.013999999999999999,3
3803,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6
3804,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7
3805,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7
3806,0.425,0.305,0.11,0.359,0.17300000000000001,0.0875,0.0975,9
3807,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8
3808,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8
3809,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10
3810,0.52,0.375,0.135,0.5375,0.221,0.11699999999999999,0.17,8
3811,0.525,0.4,0.125,0.5655,0.2435,0.11900000000000001,0.175,8
3812,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9
3813,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12
3814,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8
3815,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6
3816,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8
3817,0.465,0.355,0.12,0.5315,0.2725,0.09699999999999999,0.1395,8
3818,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,8
3819,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9
3820,0.57,0.45,0.14,0.9275,0.47700000000000004,0.1605,0.2515,8
3821,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10
3822,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10
3823,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004,9
3824,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.27399999999999997,9
3825,0.62,0.46,0.17,1.127,0.535,0.2635,0.29600000000000004,7
3826,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11
3827,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10
3828,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11
3829,0.68,0.52,0.175,1.5430000000000001,0.7525,0.35100000000000003,0.374,11
3830,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12
3831,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14
3832,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10
3833,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14
3834,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11
3835,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6
3836,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,7
3837,0.41,0.325,0.1,0.3555,0.146,0.07200000000000001,0.105,9
3838,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4
3839,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8
3840,0.52,0.425,0.125,0.79,0.37200000000000005,0.205,0.19,8
3841,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9
3842,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11
3843,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9
3844,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16
3845,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14
3846,0.455,0.35,0.105,0.41600000000000004,0.1625,0.09699999999999999,0.145,11
3847,0.37,0.275,0.085,0.2045,0.096,0.055999999999999994,0.08,6
3848,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9
3849,0.675,0.535,0.22,1.604,0.6175,0.4255,0.45299999999999996,14
3850,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6
3851,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7
3852,0.56,0.44,0.13,0.8255,0.2425,0.20199999999999999,0.285,10
3853,0.55,0.41,0.15,0.785,0.282,0.18600000000000003,0.275,12
3854,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9
3855,0.485,0.4,0.155,0.731,0.23600000000000002,0.183,0.255,11
3856,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8
3857,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9
3858,0.655,0.515,0.2,1.3730000000000002,0.44299999999999995,0.3375,0.49,16
3859,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12
3860,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9
3861,0.55,0.465,0.15,1.082,0.3575,0.19399999999999998,0.19,14
3862,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14
3863,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10
3864,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18
3865,0.32,0.235,0.065,0.1385,0.057999999999999996,0.0225,0.05,5
3866,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19
3867,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195,10
3868,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15
3869,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8
3870,0.49,0.385,0.16,0.6559999999999999,0.2455,0.171,0.205,9
3871,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25,15
3872,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13,12
3873,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9
3874,0.33,0.25,0.075,0.1405,0.055999999999999994,0.035,0.05,5
3875,0.525,0.41,0.15,0.708,0.27399999999999997,0.151,0.25,12
3876,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9
3877,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,16
3878,0.645,0.5,0.225,1.626,0.5870000000000001,0.4055,0.41,15
3879,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10
3880,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15
3881,0.38,0.3,0.1,0.28600000000000003,0.1305,0.055999999999999994,0.09,7
3882,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10
3883,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15
3884,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195,10
3885,0.29,0.225,0.075,0.152,0.071,0.059000000000000004,0.045,9
3886,0.41,0.33,0.105,0.335,0.1525,0.07400000000000001,0.11,7
3887,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17,7
3888,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9
3889,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12
3890,0.62,0.5,0.2,1.2209999999999999,0.4605,0.263,0.43,12
3891,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16
3892,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12
3893,0.5,0.4,0.15,0.8085,0.273,0.11199999999999999,0.295,13
3894,0.435,0.355,0.125,0.4075,0.1535,0.07400000000000001,0.165,9
3895,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12
3896,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13
3897,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14
3898,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,17
3899,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10
3900,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4
3901,0.445,0.345,0.14,0.47600000000000003,0.2055,0.1015,0.1085,15
3902,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
3903,0.16,0.12,0.02,0.018000000000000002,0.0075,0.0045,0.005,4
3904,0.635,0.48,0.235,1.064,0.413,0.228,0.36,16
3905,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16
3906,0.38,0.27,0.095,0.21899999999999997,0.0835,0.0515,0.07,6
3907,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4
3908,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13
3909,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9
3910,0.455,0.375,0.125,0.45799999999999996,0.1985,0.111,0.12,10
3911,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13
3912,0.355,0.27,0.1,0.21600000000000003,0.083,0.037000000000000005,0.075,10
3913,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,15
3914,0.54,0.4,0.145,0.757,0.315,0.18100000000000002,0.215,11
3915,0.52,0.39,0.14,0.7325,0.2415,0.14400000000000002,0.26,19
3916,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11
3917,0.52,0.41,0.16,0.7120000000000001,0.2845,0.153,0.225,10
3918,0.615,0.46,0.19,1.0659999999999998,0.4335,0.226,0.33,13
3919,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18
3920,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,11
3921,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8
3922,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,10
3923,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253,10
3924,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12
3925,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20
3926,0.47,0.35,0.115,0.48700000000000004,0.1955,0.127,0.155,8
3927,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,14
3928,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,12
3929,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655,10
3930,0.65,0.515,0.215,1.4980000000000002,0.564,0.32299999999999995,0.425,16
3931,0.67,0.535,0.185,1.597,0.6275,0.35,0.47,21
3932,0.55,0.44,0.165,0.8605,0.312,0.16899999999999998,0.3,17
3933,0.49,0.37,0.115,0.541,0.171,0.1175,0.185,11
3934,0.235,0.18,0.06,0.057999999999999996,0.022000000000000002,0.0145,0.018000000000000002,6
3935,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,5
3936,0.52,0.41,0.115,0.77,0.263,0.157,0.26,11
3937,0.475,0.4,0.115,0.541,0.18600000000000003,0.1025,0.21,13
3938,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295,13
3939,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10
3940,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,14
3941,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,11
3942,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,15
3943,0.525,0.4,0.115,0.6295,0.2555,0.14400000000000002,0.18,11
3944,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14
3945,0.55,0.44,0.16,0.991,0.348,0.168,0.375,20
3946,0.235,0.175,0.065,0.0615,0.0205,0.02,0.019,6
3947,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,13
3948,0.475,0.365,0.14,0.6175,0.20199999999999999,0.1445,0.19,16
3949,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,12
3950,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,13
3951,0.53,0.425,0.13,0.7170000000000001,0.2115,0.166,0.255,13
3952,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13
3953,0.315,0.235,0.08,0.18,0.08,0.045,0.047,5
3954,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,8
3955,0.485,0.385,0.105,0.556,0.29600000000000004,0.10400000000000001,0.133,7
3956,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,9
3957,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,12
3958,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10
3959,0.61,0.5,0.18,1.4380000000000002,0.5185,0.3735,0.3345,9
3960,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,11
3961,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,11
3962,0.695,0.55,0.205,2.173,1.133,0.4665,0.496,10
3963,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,10
3964,0.27,0.205,0.075,0.11800000000000001,0.059000000000000004,0.031,0.0305,4
3965,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,5
3966,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035,6
3967,0.295,0.22,0.065,0.1295,0.052000000000000005,0.027999999999999997,0.035,6
3968,0.315,0.23,0.07,0.16399999999999998,0.0625,0.04,0.045,6
3969,0.375,0.29,0.095,0.2875,0.12300000000000001,0.0605,0.08,6
3970,0.38,0.3,0.09,0.27699999999999997,0.1655,0.0625,0.08199999999999999,6
3971,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6
3972,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066,6
3973,0.415,0.315,0.12,0.4015,0.19899999999999998,0.087,0.09699999999999999,8
3974,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7
3975,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,8
3976,0.44,0.33,0.135,0.4095,0.163,0.1005,0.11900000000000001,6
3977,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,7
3978,0.475,0.35,0.12,0.4905,0.2035,0.13,0.135,7
3979,0.485,0.39,0.12,0.599,0.251,0.1345,0.16899999999999998,8
3980,0.495,0.375,0.115,0.6245,0.282,0.14300000000000002,0.155,6
3981,0.525,0.41,0.115,0.7745,0.41600000000000004,0.163,0.18,7
3982,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,8
3983,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515,6
3984,0.585,0.45,0.125,0.8740000000000001,0.3545,0.2075,0.225,6
3985,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,10
3986,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11
3987,0.645,0.525,0.17,1.37,0.6135,0.28300000000000003,0.34,10
3988,0.655,0.545,0.185,1.7590000000000001,0.6865,0.313,0.547,11
3989,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8
3990,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,11
3991,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,10
3992,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,9
3993,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10
3994,0.72,0.6,0.235,2.2385,0.9840000000000001,0.41100000000000003,0.621,12
3995,0.185,0.135,0.045,0.032,0.011000000000000001,0.0065,0.01,4
3996,0.245,0.175,0.055,0.0785,0.04,0.018000000000000002,0.02,5
3997,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505,6
3998,0.36,0.27,0.09,0.2075,0.098,0.039,0.062,6
3999,0.375,0.28,0.08,0.2235,0.115,0.043,0.055,6
4000,0.415,0.31,0.095,0.34,0.18100000000000002,0.057,0.083,6
4001,0.455,0.35,0.135,0.5365,0.2855,0.0855,0.1325,7
4002,0.48,0.35,0.105,0.635,0.35200000000000004,0.127,0.135,6
4003,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525,8
4004,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,8
4005,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10
4006,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9
4007,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,9
4008,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11
4009,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,12
4010,0.61,0.49,0.16,1.146,0.597,0.24600000000000002,0.265,8
4011,0.61,0.475,0.15,1.1420000000000001,0.62,0.237,0.245,9
4012,0.615,0.53,0.17,1.12,0.5775,0.2095,0.28600000000000003,9
4013,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8
4014,0.625,0.505,0.175,1.131,0.5425,0.2265,0.32299999999999995,8
4015,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,10
4016,0.635,0.48,0.145,1.181,0.665,0.22899999999999998,0.225,10
4017,0.64,0.525,0.175,1.382,0.6459999999999999,0.3115,0.37,9
4018,0.66,0.505,0.19,1.4385,0.6775,0.285,0.17800000000000002,11
4019,0.66,0.485,0.155,1.2275,0.61,0.27399999999999997,0.3,8
4020,0.66,0.515,0.155,1.4415,0.7055,0.3555,0.335,10
4021,0.68,0.55,0.175,1.473,0.713,0.282,0.4295,11
4022,0.69,0.58,0.195,1.6580000000000001,0.708,0.3615,0.4715,10
4023,0.72,0.545,0.195,1.7475,0.8215,0.38299999999999995,0.4705,11
4024,0.275,0.2,0.07,0.096,0.037000000000000005,0.0225,0.03,6
4025,0.33,0.245,0.065,0.1445,0.057999999999999996,0.032,0.0505,6
4026,0.33,0.26,0.085,0.1965,0.0915,0.0425,0.055,7
4027,0.365,0.28,0.09,0.196,0.0865,0.036000000000000004,0.0605,7
4028,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,6
4029,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8
4030,0.435,0.335,0.11,0.33399999999999996,0.1355,0.0775,0.0965,7
4031,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,7
4032,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075,8
4033,0.485,0.365,0.09,0.6509999999999999,0.3165,0.132,0.18,8
4034,0.495,0.385,0.125,0.5125,0.2075,0.1155,0.172,10
4035,0.51,0.405,0.125,0.6925,0.327,0.155,0.1805,7
4036,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,11
4037,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985,8
4038,0.54,0.415,0.155,0.7020000000000001,0.322,0.16699999999999998,0.19,10
4039,0.55,0.445,0.125,0.672,0.28800000000000003,0.1365,0.21,11
4040,0.56,0.44,0.155,0.8109999999999999,0.3685,0.17800000000000002,0.235,11
4041,0.575,0.45,0.12,0.9585,0.447,0.16899999999999998,0.275,12
4042,0.575,0.45,0.15,0.858,0.449,0.166,0.215,10
4043,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.23600000000000002,10
4044,0.58,0.46,0.135,0.9259999999999999,0.4025,0.20800000000000002,0.275,8
4045,0.58,0.425,0.155,0.873,0.3615,0.249,0.239,10
4046,0.59,0.45,0.16,0.998,0.445,0.214,0.301,9
4047,0.6,0.46,0.155,0.6655,0.285,0.149,0.26899999999999996,11
4048,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,11
4049,0.625,0.495,0.16,1.234,0.6335,0.192,0.35,13
4050,0.625,0.495,0.155,1.025,0.46,0.1945,0.34,9
4051,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9
4052,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,10
4053,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,13
4054,0.625,0.485,0.165,1.2255,0.5075,0.29600000000000004,0.36,10
4055,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,10
4056,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9
4057,0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545,11
4058,0.69,0.535,0.185,1.8259999999999998,0.797,0.409,0.499,11
4059,0.695,0.56,0.185,1.7715,0.8195,0.331,0.43700000000000006,10
4060,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,8
4061,0.545,0.405,0.13,0.6579999999999999,0.327,0.1445,0.174,8
4062,0.62,0.465,0.145,0.9109999999999999,0.375,0.2145,0.278,10
4063,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,9
4064,0.63,0.515,0.16,1.3359999999999999,0.5529999999999999,0.3205,0.35,11
4065,0.64,0.49,0.18,1.36,0.653,0.34700000000000003,0.305,9
4066,0.37,0.275,0.08,0.2325,0.09300000000000001,0.055999999999999994,0.07200000000000001,6
4067,0.395,0.31,0.085,0.317,0.153,0.0505,0.0935,7
4068,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,6
4069,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085,7
4070,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,8
4071,0.48,0.335,0.125,0.524,0.24600000000000002,0.1095,0.145,7
4072,0.485,0.375,0.11,0.46399999999999997,0.2015,0.09,0.149,8
4073,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305,8
4074,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,9
4075,0.52,0.4,0.14,0.622,0.278,0.1455,0.16899999999999998,8
4076,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.21600000000000003,8
4077,0.545,0.43,0.14,0.772,0.289,0.19,0.2615,8
4078,0.55,0.435,0.125,0.741,0.348,0.1585,0.20600000000000002,9
4079,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10
4080,0.55,0.385,0.13,0.7275,0.34299999999999997,0.1625,0.19,8
4081,0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8
4082,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11
4083,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,9
4084,0.57,0.445,0.16,1.0145,0.516,0.16399999999999998,0.3,10
4085,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,10
4086,0.585,0.51,0.16,1.218,0.639,0.24100000000000002,0.3,11
4087,0.59,0.45,0.155,0.8740000000000001,0.369,0.2135,0.24,8
4088,0.595,0.475,0.155,0.9840000000000001,0.4865,0.184,0.2755,10
4089,0.6,0.47,0.13,1.0105,0.423,0.21899999999999997,0.298,9
4090,0.61,0.365,0.155,1.0765,0.488,0.249,0.27,9
4091,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,11
4092,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,12
4093,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,11
4094,0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,11
4095,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,13
4096,0.635,0.485,0.155,1.073,0.467,0.1975,0.35,11
4097,0.635,0.5,0.175,1.4769999999999999,0.684,0.3005,0.39,12
4098,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9
4099,0.65,0.495,0.16,1.3105,0.5770000000000001,0.3315,0.355,9
4100,0.67,0.525,0.18,1.4915,0.728,0.34299999999999997,0.381,9
4101,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,9
4102,0.675,0.51,0.15,1.1965,0.475,0.304,0.386,11
4103,0.68,0.545,0.185,1.672,0.7075,0.364,0.48,11
4104,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10
4105,0.71,0.545,0.175,1.9069999999999998,0.8725,0.4565,0.475,11
4106,0.715,0.565,0.18,1.79,0.8440000000000001,0.3535,0.5385,9
4107,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,11
4108,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7
4109,0.48,0.35,0.1,0.519,0.2365,0.1275,0.126,7
4110,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8
4111,0.51,0.41,0.155,1.2825,0.569,0.29100000000000004,0.3795,9
4112,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,8
4113,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9
4114,0.56,0.42,0.14,0.8370000000000001,0.414,0.214,0.2,8
4115,0.57,0.45,0.15,0.9645,0.531,0.18899999999999997,0.209,9
