id,zip,bedrooms,bathrooms,garage,land,sqft,price
8474,60040,4,1,1,2.288,2184,464315
8475,60001,1,1,0,3.141,714,159061
8476,60038,6,3,2,0.674,3637,744036
8477,60046,7,1,2,2.099,3747,806597
8478,60049,2,1,0,3.467,1162,253428
8479,60046,2,1,0,4.088,1243,295742
8480,60009,1,1,0,2.634,668,133511
8481,60030,1,1,0,2.475,721,173337
8482,60022,2,1,0,1.932,1218,277164
8483,60045,3,1,1,1.027,1735,363352
8484,60030,6,3,2,3.727,3645,784397
8485,60032,5,2,2,2.221,2923,606092
8486,60030,1,1,0,3.642,729,180772
8487,60003,2,1,0,2.783,1170,242507
8488,60005,2,1,0,4.655,1214,295313
8489,60028,1,1,0,2.702,700,145911
8490,60035,1,1,0,1.355,727,146017
8491,60047,6,4,2,0.672,3777,771374
8492,60022,6,1,2,3.379,3195,699799
8493,60030,2,1,0,1.851,1207,267417
8494,60014,3,1,1,3.641,1740,380938
8495,60009,3,1,1,1.012,1689,339601
8496,60010,7,3,2,3.183,4064,845078
8497,60021,6,2,2,1.51,3451,710307
8498,60031,8,3,2,1.983,4649,960870
8499,60041,2,1,0,0.725,1194,255888
8500,60044,4,1,1,0.681,2159,441570
8501,60037,8,2,2,4.336,4361,926182
8502,60012,9,2,3,0.773,4938,1029474
8503,60030,8,6,2,1.195,5245,1091737
8504,60041,3,1,1,4.879,1701,388058
8505,60027,2,1,0,0.32,1232,269911
8506,60025,6,3,2,0.356,3566,742550
8507,60012,9,3,3,3.114,5146,1082779
8508,60044,2,1,0,0.609,1243,248010
8509,60010,3,1,1,1.269,1673,347308
8510,60024,3,1,1,4.593,1711,401695
8511,60017,2,1,0,0.776,1177,223374
8512,60027,9,7,2,0.832,5900,1226071
8513,60012,8,2,2,2.149,4404,919554
8514,60008,2,1,0,1.667,1179,235206
8515,60043,5,3,2,4.041,3082,651905
8516,60021,8,6,2,2.897,5222,1071442
8517,60021,6,1,2,4.469,3222,679302
8518,60027,4,2,1,4.424,2415,537031
8519,60020,8,6,3,1.323,5182,1066917
8520,60004,5,1,2,2.617,2726,571834
8521,60014,5,2,2,2.514,2871,611503
8522,60006,1,1,0,2.593,714,151459
8523,60031,8,4,2,1.924,4783,987375
8524,60033,8,4,3,2.29,4815,1027133
8525,60020,5,2,2,4.513,2948,626067
8526,60018,5,3,2,3.346,3133,674193
8527,60036,4,2,1,3.497,2392,532699
8528,60035,1,1,0,4.276,658,146822
8529,60017,8,2,2,3.111,4388,897249
8530,60008,7,4,2,0.53,4255,864721
8531,60031,7,5,2,2.236,4549,942135
8532,60010,9,5,3,1.569,5477,1129608
8533,60023,8,5,3,2.45,4960,1044059
8534,60027,9,7,3,3.18,5934,1254611
8535,60017,4,1,1,2.208,2208,446734
8536,60047,3,1,1,1.422,1690,347724
8537,60029,7,5,2,4.964,4523,958583
8538,60004,5,3,2,0.908,3115,641089
8539,60043,3,1,1,4.434,1672,361870
8540,60008,2,1,0,2.957,1200,245856
8541,60002,4,2,1,0.902,2413,507811
8542,60041,1,1,0,1.653,666,154928
8543,60049,4,1,1,2.892,2222,472553
8544,60026,2,1,0,4.74,1246,265995
8545,60002,4,1,1,1.118,2214,469091
8546,60007,2,1,0,1.569,1246,246992
8547,60010,2,1,0,1.669,1199,244508
8548,60035,1,1,0,3.175,734,156517
8549,60021,1,1,0,0.997,706,138742
8550,60008,1,1,0,4.62,720,158171
8551,60021,2,1,0,0.954,1217,240727
8552,60005,9,3,2,4.859,5132,1099933
8553,60035,5,1,2,4.231,2662,567397
8554,60000,6,3,2,1.776,3558,728060
8555,60006,2,1,0,4.394,1247,267064
8556,60022,5,2,2,3.817,2931,649189
8557,60023,4,1,1,2.077,2182,466594
8558,60001,5,3,2,2.817,3133,661241
8559,60039,1,1,0,4.984,749,163964
8560,60044,2,1,0,2.672,1237,257125
8561,60031,4,2,1,4.325,2448,522380
8562,60049,2,1,0,0.472,1234,252853
8563,60014,1,1,0,3.198,673,155323
8564,60024,2,1,0,3.257,1202,283215
8565,60013,5,1,2,4.69,2680,596226
8566,60002,6,3,2,0.566,3562,745931
8567,60048,4,2,1,4.634,2364,496097
8568,60015,1,1,0,2.415,688,147980
8569,60017,3,1,1,0.324,1679,331514
8570,60010,8,5,3,2.994,5041,1049533
8571,60025,1,1,0,2.275,688,156545
8572,60041,2,1,0,4.969,1163,270908
8573,60046,8,2,3,2.35,4388,946052
8574,60023,5,3,2,4.19,3093,669359
8575,60041,6,3,2,0.312,3613,757623
8576,60039,6,3,2,1.411,3597,735699
8577,60007,4,1,1,1.877,2200,449332
8578,60033,9,3,3,2.027,5082,1079218
8579,60043,3,1,1,4.268,1719,370440
8580,60013,5,1,2,3.679,2691,593371
8581,60007,9,3,3,2.208,5079,1046787
8582,60049,5,3,2,3.04,3123,663493
8583,60002,4,1,1,1.074,2184,462871
8584,60045,4,1,1,2.275,2236,469792
8585,60046,8,2,3,2.819,4432,957197
8586,60034,3,1,1,2.844,1656,356333
8587,60015,3,1,1,0.3,1674,344605
8588,60025,3,1,1,1.978,1700,367460
8589,60023,7,3,2,2.119,4053,851004
8590,60002,8,6,2,4.656,5247,1103381
8591,60040,8,4,2,1.798,4826,1000265
8592,60013,9,2,2,3.267,4905,1034111
8593,60006,3,1,1,3.28,1680,358094
8594,60028,1,1,0,2.552,696,144361
8595,60036,5,1,2,0.837,2693,589599
8596,60007,7,4,2,0.579,4270,866842
8597,60042,9,5,3,1.858,5529,1141979
8598,60029,4,1,1,4.519,2202,482158
8599,60010,8,3,3,3.649,4565,957608
8600,60020,4,2,1,2.739,2448,507197
8601,60028,2,1,0,3.822,1222,255911
8602,60034,6,4,2,2.009,3824,795758
8603,60020,4,1,1,0.258,2157,436592
8604,60027,4,1,1,2.932,2154,477371
8605,60035,1,1,0,2.423,653,136557
8606,60001,2,1,0,2.8,1179,250356
8607,60048,4,1,1,1.69,2181,444777
8608,60010,9,3,3,1.2,5075,1047363
8609,60029,5,2,2,3.73,2890,625813
8610,60022,6,2,2,2.639,3424,741899
8611,60049,6,3,2,1.313,3634,757058
8612,60015,7,2,2,1.175,3909,805980
8613,60010,3,1,1,1.714,1719,358733
8614,60004,7,5,2,1.275,4547,929324
8615,60007,3,1,1,1.48,1656,338547
8616,60030,1,1,0,2.608,704,170602
8617,60002,3,1,1,1.349,1700,367446
8618,60049,1,1,0,0.785,718,151218
8619,60009,7,4,2,1.031,4339,879696
8620,60030,5,3,2,2.67,3101,670312
8621,60047,9,5,3,3.443,5548,1149429
8622,60033,7,3,2,3.14,4100,878383
8623,60014,9,7,2,0.33,5879,1202183
8624,60031,7,5,2,1.283,4493,926170
8625,60015,5,1,2,2.547,2665,564040
8626,60019,7,3,2,4.019,4112,855085
8627,60033,5,3,2,1.53,3063,662933
8628,60027,1,1,0,4.004,657,173331
8629,60010,7,2,2,3.269,3857,804108
8630,60008,5,1,2,3.418,2725,573161
8631,60020,1,1,0,0.807,716,141137
8632,60011,5,3,2,3.771,3060,651966
8633,60006,5,2,2,1.108,2948,610834
8634,60004,2,1,0,4.899,1186,255244
8635,60021,7,5,2,0.782,4512,918867
8636,60013,8,4,2,1.141,4802,1002881
8637,60040,2,1,0,3.328,1166,255915
8638,60049,3,1,1,0.308,1714,358033
8639,60029,3,1,1,2.243,1705,371378
8640,60000,1,1,0,3.763,654,137195
8641,60006,4,1,1,2.082,2201,456304
8642,60008,5,3,2,3.814,3137,657541
8643,60031,9,7,2,2.431,5900,1213310
8644,60009,3,1,1,4.73,1708,361991
8645,60012,1,1,0,0.294,709,151279
8646,60030,1,1,0,3.889,712,178607
8647,60010,4,1,1,3.013,2236,468628
8648,60001,5,3,2,4.654,3079,659626
8649,60039,2,1,0,0.751,1224,237799
8650,60042,1,1,0,0.863,711,143404
8651,60031,1,1,0,4.688,708,166195
8652,60045,7,2,2,2.636,3933,820997
8653,60021,5,2,2,4.743,2856,607472
8654,60049,8,5,2,1.939,4960,1025388
8655,60031,2,1,0,2.111,1221,255910
8656,60011,4,2,1,4.273,2357,503876
8657,60044,7,4,2,4.776,4328,905845
8658,60042,3,1,1,3.145,1728,368214
8659,60043,5,1,2,2.036,2680,561480
8660,60015,5,1,2,1.238,2672,558895
8661,60015,6,3,2,1.422,3563,738015
8662,60047,4,2,1,2.71,2394,494964
8663,60029,9,5,3,0.961,5484,1140768
8664,60015,4,2,1,1.701,2444,505610
8665,60008,5,1,2,3.394,2688,565641
8666,60004,3,1,1,2.668,1664,349689
8667,60012,3,1,1,1.109,1690,361554
8668,60017,5,1,2,2.689,2720,561539
8669,60049,2,1,0,3.83,1203,263443
8670,60004,6,4,2,0.258,3797,774239
8671,60006,2,1,0,4.903,1216,263409
8672,60005,7,4,2,2.771,4314,925893
8673,60000,4,1,1,1.216,2210,445660
8674,60009,1,1,0,4.528,716,152581
8675,60005,6,3,2,2.182,3618,783748
8676,60032,5,1,2,2.26,2717,565087
8677,60023,8,3,2,4.674,4583,969779
8678,60042,2,1,0,2.2,1174,242689
8679,60040,5,3,2,2.047,3077,651710
8680,60001,8,5,3,4.111,4986,1048311
8681,60027,7,2,2,1.478,3945,838301
8682,60036,2,1,0,2.631,1247,289369
8683,60038,3,1,1,3.153,1686,356231
8684,60015,3,1,1,4.131,1699,368760
8685,60018,5,1,2,2.76,2712,587063
8686,60025,2,1,0,1.574,1210,257440
8687,60039,9,5,3,0.642,5526,1127654
8688,60038,9,3,2,1.302,5100,1039776
8689,60031,2,1,0,3.817,1228,265840
8690,60012,1,1,0,3.063,700,163324
8691,60040,8,5,3,3.883,4993,1054090
8692,60045,1,1,0,1.266,718,151147
8693,60007,4,1,1,4.282,2178,456957
8694,60038,7,5,2,2.999,4551,938461
8695,60005,6,2,2,3.851,3435,755493
8696,60008,6,2,2,4.674,3374,709241
8697,60045,6,3,2,0.654,3574,739287
8698,60016,9,2,2,2.897,4884,1006480
8699,60037,1,1,0,2.246,715,166532
8700,60018,1,1,0,4.041,681,167268
8701,60017,1,1,0,0.801,682,124499
8702,60034,9,6,3,3.833,5752,1200478
8703,60008,6,1,2,1.449,3204,659116
8704,60030,1,1,0,2.396,671,162942
8705,60028,5,1,2,2.735,2694,564876
8706,60035,6,4,2,3.752,3811,794802
8707,60044,9,4,3,3.046,5258,1093195
8708,60021,7,1,2,4.109,3689,770902
8709,60002,9,2,3,4.566,4885,1040531
8710,60000,1,1,0,4.626,652,141110
8711,60003,8,3,3,1.007,4644,958427
8712,60045,1,1,0,2.289,650,142662
8713,60015,3,1,1,3.875,1699,367480
8714,60036,8,3,2,4.487,4616,992449
8715,60023,5,2,2,3.988,2867,623149
8716,60022,8,3,2,1.494,4588,968974
8717,60028,2,1,0,4.797,1194,255186
8718,60006,9,4,3,2.23,5344,1105644
8719,60040,1,1,0,4.558,738,176465
8720,60037,3,1,1,3.84,1730,387502
8721,60004,2,1,0,0.839,1164,230544
8722,60003,8,6,2,2.423,5155,1057707
8723,60041,7,2,2,4.408,3948,845103
8724,60018,3,1,1,3.048,1675,371103
8725,60023,5,3,2,2.296,3105,662289
8726,60015,2,1,0,0.565,1156,232330
8727,60015,9,5,3,4.105,5504,1149630
8728,60046,5,3,2,0.775,3107,671977
8729,60005,5,3,2,3.103,3133,691353
8730,60029,3,1,1,1.209,1715,368208
8731,60038,1,1,0,2.933,679,143731
8732,60001,8,2,3,4.249,4381,928001
8733,60022,2,1,0,0.725,1236,274729
8734,60012,5,1,2,0.506,2706,571739
8735,60041,3,1,1,2.623,1711,378778
8736,60037,9,2,2,1.135,4877,1013377
8737,60046,3,1,1,3.247,1695,391937
8738,60041,5,1,2,2.414,2662,577933
8739,60010,9,3,3,3.37,5076,1058413
8740,60012,1,1,0,0.742,743,160319
8741,60006,7,5,2,0.305,4491,915419
8742,60016,5,3,2,3.408,3139,660035
8743,60000,3,1,1,2.056,1724,352660
8744,60044,5,3,2,2.01,3102,646815
8745,60001,7,1,2,2.568,3669,767196
8746,60031,8,6,3,3.673,5227,1094920
8747,60015,7,2,2,4.884,3854,813525
8748,60003,8,3,2,4.405,4645,965617
8749,60023,3,1,1,3.633,1706,379174
8750,60014,6,3,2,2.632,3617,761293
8751,60031,6,2,2,4.03,3433,727905
8752,60035,6,1,2,3.972,3174,668502
8753,60014,4,1,1,4.419,2236,484028
8754,60008,7,3,2,4.948,4072,850211
8755,60026,3,1,1,3.351,1711,362050
8756,60032,5,3,2,3.039,3080,641582
8757,60037,1,1,0,3.654,739,178372
8758,60016,8,5,2,3.806,5028,1039825
8759,60018,7,1,2,3.882,3697,789673
8760,60011,7,5,2,4.849,4532,951756
8761,60009,2,1,0,3.557,1168,238126
8762,60005,4,2,1,4.744,2400,542958
8763,60046,7,4,2,1.632,4350,924862
8764,60003,4,1,1,4.275,2169,459767
8765,60032,3,1,1,0.652,1681,339847
8766,60023,3,1,1,0.527,1651,352644
8767,60007,3,1,1,2.746,1663,346277
8768,60035,9,5,3,3.056,5536,1146322
8769,60039,3,1,1,1.099,1725,349739
8770,60047,1,1,0,3.37,684,146264
8771,60016,6,2,2,3.386,3402,712525
8772,60025,8,5,3,2.316,5045,1058150
8773,60024,1,1,0,3.237,741,190915
8774,60008,3,1,1,2.359,1706,354066
8775,60025,7,4,2,4.762,4322,915780
8776,60030,8,6,2,2.985,5210,1093687
8777,60007,2,1,0,4.474,1231,258517
8778,60036,3,1,1,1.097,1671,376499
8779,60004,2,1,0,2.688,1204,247789
8780,60045,9,7,2,4.687,5922,1229052
8781,60027,3,1,1,0.665,1665,368236
8782,60001,1,1,0,4.851,694,163611
8783,60018,3,1,1,4.038,1695,380053
8784,60023,4,2,1,4.649,2393,521654
8785,60003,1,1,0,3.065,709,151717
8786,60002,8,4,2,0.392,4787,990061
8787,60008,8,3,2,1.956,4580,936851
8788,60037,7,4,2,3.275,4284,905477
8789,60018,7,2,2,2.224,3894,820783
8790,60032,9,3,2,3.337,5112,1049472
8791,60048,6,1,2,2.957,3241,673112
8792,60033,9,7,2,2.157,5871,1227668
8793,60015,8,6,3,0.292,5214,1072565
8794,60048,9,7,2,1.03,5951,1205477
8795,60006,9,3,2,2.691,5130,1055149
8796,60000,5,2,2,0.516,2891,588360
8797,60015,1,1,0,2.684,674,146525
8798,60045,9,7,3,2.28,5933,1229217
8799,60001,4,2,1,0.367,2440,500391
8800,60039,2,1,0,1.99,1186,236394
8801,60033,6,3,2,0.965,3569,761308
8802,60010,5,3,2,3.293,3069,646628
8803,60002,5,1,2,1.286,2692,575531
8804,60042,8,5,3,2.137,4992,1035974
8805,60005,6,4,2,3.748,3827,833378
8806,60011,3,1,1,2.387,1677,358446
8807,60010,6,2,2,1.706,3360,696893
8808,60012,2,1,0,0.614,1152,241479
8809,60018,4,1,1,4.468,2191,481403
8810,60019,6,4,2,1.721,3754,771995
8811,60006,9,5,3,0.272,5478,1122654
8812,60039,3,1,1,1.113,1662,337209
8813,60007,4,1,1,3.073,2198,454912
8814,60002,4,1,1,3.784,2239,487421
8815,60049,2,1,0,2.424,1159,247613
8816,60048,9,4,2,0.597,5331,1079312
8817,60010,5,2,2,0.374,2922,602633
8818,60029,8,5,3,2.849,5003,1054008
8819,60046,1,1,0,1.649,722,179347
8820,60024,9,6,3,3.878,5687,1213320
8821,60004,7,1,2,0.384,3719,759269
8822,60021,1,1,0,4.875,672,151332
8823,60047,6,4,2,0.386,3817,777944
8824,60028,6,2,2,1.521,3355,691006
8825,60048,3,1,1,4.977,1733,371612
8826,60041,4,2,1,3.173,2387,516728
8827,60031,9,4,3,0.491,5268,1087210
8828,60028,9,4,3,0.43,5278,1080151
8829,60009,7,2,2,3.705,3890,803266
8830,60036,5,2,2,1.868,2857,627554
8831,60007,4,2,1,2.83,2389,491897
8832,60010,6,3,2,3.276,3570,746743
8833,60026,3,1,1,3.917,1723,367280
8834,60047,5,3,2,1.019,3132,644109
8835,60005,8,5,3,3.21,4972,1069688
8836,60004,9,3,2,3.876,5078,1048529
8837,60040,7,5,2,3.031,4521,945430
8838,60008,9,6,3,1.474,5691,1166641
8839,60001,9,2,3,3.372,4930,1033416
8840,60049,4,2,1,3.744,2405,513413
8841,60010,8,5,3,2.192,5035,1044323
8842,60025,4,2,1,2.204,2388,506190
8843,60046,1,1,0,0.617,658,161387
8844,60038,5,2,2,3.77,2928,617716
8845,60049,8,6,2,4.022,5190,1081803
8846,60015,8,4,3,4.753,4771,1006270
8847,60034,1,1,0,3.421,718,161618
8848,60014,5,3,2,3.559,3119,666328
8849,60041,5,1,2,1.857,2748,592348
8850,60008,7,5,2,2.391,4459,914826
8851,60001,7,2,2,2.196,3911,813736
8852,60013,8,5,2,2.08,5007,1048576
8853,60045,9,3,2,4.965,5061,1058242
8854,60023,5,3,2,0.419,3101,652104
8855,60029,5,1,2,3.214,2733,591833
8856,60048,8,5,2,1.134,5032,1022197
8857,60021,7,4,2,1.508,4303,880697
8858,60037,9,5,3,3.825,5521,1165627
8859,60011,4,1,1,3.363,2165,460926
8860,60018,1,1,0,2.646,670,158093
8861,60017,7,1,2,1.359,3661,743089
8862,60004,3,1,1,4.485,1697,365374
8863,60010,5,1,2,2.9,2702,571263
8864,60015,9,6,3,2.183,5658,1170820
8865,60006,9,7,3,3.005,5854,1211519
8866,60037,6,1,2,3.841,3207,692907
8867,60004,9,4,2,0.837,5294,1076534
8868,60001,2,1,0,2.2,1152,241956
8869,60013,4,2,1,4.797,2415,533761
8870,60021,8,3,2,3.655,4599,950632
8871,60044,8,2,3,1.808,4392,913805
8872,60005,3,1,1,4.269,1677,395983
8873,60042,3,1,1,2.675,1711,362464
8874,60000,6,2,2,3.281,3432,710385
8875,60044,7,2,2,0.821,3910,802470
8876,60003,4,1,1,4.541,2182,463697
8877,60041,2,1,0,4.671,1152,267218
8878,60033,2,1,0,4.727,1150,276318
8879,60030,6,1,2,4.644,3161,692182
8880,60000,6,4,2,0.588,3789,768320
8881,60022,3,1,1,2.824,1678,383624
8882,60015,6,1,2,0.397,3185,657290
8883,60023,2,1,0,1.655,1181,254284
8884,60016,1,1,0,0.897,668,133280
8885,60017,8,6,3,2.705,5239,1075419
8886,60018,1,1,0,4.578,686,170953
8887,60037,8,3,2,2.183,4562,955617
8888,60030,9,6,3,0.362,5694,1187372
8889,60003,9,2,3,2.579,4925,1022487
8890,60033,9,2,2,4.708,4909,1048023
8891,60040,9,3,3,1.689,5113,1067120
8892,60030,1,1,0,0.39,727,164112
8893,60035,9,4,2,4.674,5315,1100212
8894,60040,4,1,1,0.745,2181,456000
8895,60007,8,6,3,1.341,5184,1063452
8896,60038,5,2,2,0.932,2928,603526
8897,60034,5,2,2,1.002,2943,614523
8898,60019,8,4,3,3.022,4850,1007700
8899,60039,5,2,2,1.451,2895,595499
8900,60039,7,4,2,2.406,4323,885874
8901,60007,4,2,1,1.945,2360,481672
8902,60038,7,3,2,2.981,4083,844771
8903,60004,4,1,1,1.997,2161,445734
8904,60044,3,1,1,1.421,1705,354470
8905,60011,4,2,1,1.966,2383,497541
8906,60014,8,3,3,1.963,4612,966948
8907,60039,5,3,2,0.973,3120,638109
8908,60019,1,1,0,4.164,729,159210
8909,60007,8,6,3,1.224,5222,1070467
8910,60017,9,3,3,1.091,5130,1045549
8911,60023,2,1,0,2.203,1175,255824
8912,60029,7,2,2,3.55,3894,825713
8913,60048,1,1,0,0.691,732,139982
8914,60046,8,6,3,4.196,5172,1112082
8915,60030,8,2,3,3.528,4448,954002
8916,60016,2,1,0,1.875,1196,243770
8917,60034,6,3,2,3.585,3626,764038
8918,60003,5,3,2,1.533,3117,645657
8919,60048,2,1,0,1.666,1245,247457
8920,60008,4,1,1,1.453,2238,455936
8921,60031,5,1,2,2.743,2702,575270
8922,60012,7,2,2,1.768,3940,824849
8923,60005,1,1,0,3.586,684,183968
8924,60020,6,3,2,0.851,3570,732157
8925,60031,4,2,1,3.162,2401,507165
8926,60040,5,3,2,0.421,3115,651180
8927,60002,6,3,2,0.723,3560,746316
8928,60010,2,1,0,1.894,1249,255633
8929,60042,5,1,2,4.944,2684,578409
8930,60039,5,1,2,4.351,2658,562599
8931,60017,1,1,0,3.417,677,136579
8932,60031,5,3,2,1.369,3107,649400
8933,60043,2,1,0,2.799,1185,246295
8934,60016,2,1,0,2.645,1241,256620
8935,60045,2,1,0,3.525,1199,258642
8936,60015,9,7,2,4.945,5861,1215230
8937,60035,5,3,2,3.677,3054,643027
8938,60044,3,1,1,0.691,1709,351620
8939,60036,7,2,2,4.176,3891,845894
8940,60046,2,1,0,4.341,1173,283007
8941,60014,5,3,2,1.757,3111,655718
8942,60021,5,3,2,4.202,3120,657567
8943,60034,2,1,0,3.354,1178,253283
8944,60020,5,2,2,0.461,2866,589407
8945,60016,9,3,3,0.293,5076,1041860
8946,60011,9,7,2,4.333,5873,1217376
8947,60028,6,2,2,1.004,3448,707021
8948,60024,2,1,0,1.494,1167,267400
8949,60035,4,2,1,4.875,2401,508417
8950,60002,3,1,1,1.787,1683,366236
8951,60049,5,2,2,4.647,2882,623328
8952,60002,8,3,2,4.996,4651,985881
8953,60034,3,1,1,0.302,1687,349823
8954,60019,3,1,1,4.197,1653,354175
8955,60003,7,2,2,0.527,3903,797827
8956,60049,2,1,0,2.113,1180,250258
8957,60023,8,4,3,0.602,4764,995619
8958,60030,4,2,1,3.548,2396,523702
8959,60018,6,2,2,2.48,3440,731263
8960,60019,7,1,2,1.756,3712,763770
8961,60028,4,2,1,1.861,2382,488106
8962,60024,5,1,2,3.655,2662,597205
8963,60005,9,5,3,4.971,5478,1179693
8964,60039,6,1,2,3.359,3187,663439
8965,60036,6,1,2,1.846,3170,690044
8966,60018,1,1,0,2.456,730,169143
8967,60022,8,5,2,3.268,4953,1050844
8968,60028,4,2,1,1.941,2360,484106
8969,60030,4,1,1,3.854,2221,490232
8970,60007,3,1,1,3.334,1672,351017
8971,60041,5,1,2,0.682,2688,574473
8972,60022,1,1,0,1.569,671,165949
8973,60032,8,3,2,4.608,4647,962827
8974,60048,1,1,0,3.264,672,140847
8975,60015,3,1,1,1.407,1689,353140
8976,60002,5,3,2,1.725,3057,650726
8977,60024,4,2,1,3.608,2360,526570
8978,60047,2,1,0,4.534,1157,246684
8979,60024,9,6,2,1.294,5747,1202400
8980,60036,8,5,3,1.883,4964,1059029
8981,60030,4,2,1,4.641,2380,525967
8982,60046,1,1,0,2.204,683,174322
8983,60019,1,1,0,4.557,743,163975
8984,60028,3,1,1,4.434,1722,368971
8985,60003,7,3,2,2.033,4118,848357
8986,60030,9,4,2,2.775,5302,1111037
8987,60026,2,1,0,4.806,1209,258925
8988,60007,5,2,2,3.081,2867,598752
8989,60042,2,1,0,4.975,1218,265364
8990,60049,1,1,0,2.167,722,158928
8991,60014,4,1,1,0.81,2169,452583
8992,60016,7,3,2,2.798,4071,843385
8993,60030,9,4,2,3.33,5267,1106812
8994,60005,6,2,2,0.615,3392,730713
8995,60025,8,4,2,3.58,4849,1015270
8996,60011,9,6,2,1.858,5749,1180201
8997,60023,1,1,0,4.698,677,168699
8998,60023,8,5,2,2.781,4962,1036114
8999,60038,6,3,2,3.245,3627,754891
9000,60027,3,1,1,4.191,1669,386666
9001,60003,2,1,0,2.285,1171,240217
9002,60013,8,6,2,3.255,5213,1095651
9003,60042,1,1,0,2.91,743,160039
9004,60043,4,2,1,3.628,2396,502640
9005,60032,2,1,0,1.993,1168,233952
9006,60029,4,1,1,2.091,2182,466018
9007,60043,3,1,1,2.073,1713,358265
9008,60027,8,5,3,4.891,4993,1074966
9009,60000,5,3,2,0.775,3079,627255
9010,60003,9,6,2,1.126,5693,1158822
9011,60045,7,1,2,0.255,3687,759892
9012,60034,6,1,2,4.1,3227,686813
9013,60035,6,3,2,2.607,3646,756077
9014,60025,4,1,1,4.549,2201,480515
9015,60019,3,1,1,1.574,1682,346860
9016,60013,1,1,0,4.535,704,180251
9017,60017,8,4,2,2.503,4807,978009
9018,60002,3,1,1,1.687,1731,375336
9019,60010,8,5,3,1.685,5052,1045188
9020,60030,3,1,1,2.408,1743,387402
9021,60010,4,2,1,2.47,2420,502713
9022,60002,9,7,2,3.035,5897,1225276
9023,60027,2,1,0,2.659,1151,265406
9024,60039,3,1,1,3.51,1665,349794
9025,60042,3,1,1,3.138,1747,371979
9026,60008,2,1,0,3.761,1236,257076
9027,60005,1,1,0,3.763,653,178653
9028,60002,2,1,0,3.897,1154,260986
9029,60037,1,1,0,0.301,706,155007
9030,60011,9,4,2,4.801,5345,1114116
9031,60028,1,1,0,3.523,731,156216
9032,60030,3,1,1,3.657,1691,383247
9033,60015,9,4,2,3.516,5336,1103085
9034,60004,1,1,0,1.353,689,138114
9035,60032,3,1,1,3.789,1671,353532
9036,60044,5,2,2,2.737,2897,609450
9037,60002,3,1,1,0.76,1701,364701
9038,60034,6,3,2,3.748,3648,769253
9039,60000,2,1,0,2.517,1202,240565
9040,60001,3,1,1,2.699,1685,361051
9041,60038,2,1,0,3.11,1158,240416
9042,60007,5,2,2,3.587,2935,614882
9043,60011,5,1,2,2.415,2689,570986
9044,60006,9,6,2,3.105,5708,1172819
9045,60029,9,6,3,1.032,5747,1193723
9046,60029,4,1,1,3.667,2248,487098
9047,60021,7,2,2,1.068,3903,798497
9048,60007,3,1,1,1.17,1655,336797
9049,60032,7,5,2,1.741,4542,927492
9050,60021,6,4,2,1.509,3803,780702
9051,60018,7,4,2,0.888,4323,899903
9052,60046,9,2,2,2.577,4932,1045987
9053,60022,4,1,1,2.419,2225,490999
9054,60049,4,2,1,2.013,2362,496158
9055,60019,5,1,2,4.782,2746,585700
9056,60003,8,4,2,0.572,4831,983652
9057,60004,9,5,3,4.182,5535,1151459
9058,60013,3,1,1,0.415,1659,360651
9059,60040,8,4,2,2.227,4825,1002210
9060,60047,2,1,0,2.597,1238,253199
9061,60028,8,6,3,2.883,5224,1081616
9062,60004,3,1,1,3.919,1651,353344
9063,60014,6,4,2,3.871,3772,798488
9064,60011,4,2,1,4.736,2368,508391
9065,60025,3,1,1,3.701,1730,382075
9066,60007,5,1,2,4.667,2699,573082
9067,60027,9,3,3,2.208,5097,1082351
9068,60021,5,2,2,1.205,2928,604182
9069,60004,7,4,2,4.866,4290,895879
9070,60012,8,2,2,1.416,4379,910889
9071,60039,3,1,1,2.325,1694,349669
9072,60012,8,5,3,2.7,4983,1048109
9073,60001,3,1,1,3.589,1654,359301
9074,60011,4,1,1,3.12,2210,468711
9075,60045,8,4,3,4.805,4827,1020642
9076,60023,2,1,0,0.858,1236,261299
9077,60018,1,1,0,1.172,714,159523
9078,60030,2,1,0,3.958,1217,279952
9079,60045,1,1,0,0.789,652,135562
9080,60047,9,7,3,1.174,5926,1213684
9081,60023,6,4,2,2.625,3765,795934
9082,60014,8,6,2,2.563,5173,1072148
9083,60027,6,1,2,0.681,3155,676316
9084,60035,7,3,2,2.489,4103,846887
9085,60002,3,1,1,2.105,1698,370826
9086,60003,4,2,1,1.855,2374,488667
9087,60039,1,1,0,0.39,709,132994
9088,60043,7,4,2,3.076,4306,891880
9089,60017,9,7,3,2.128,5886,1201934
9090,60011,8,5,3,1.299,4990,1035606
9091,60011,3,1,1,2.478,1734,370301
9092,60029,6,1,2,1.146,3231,681093
